booking_id,date,client_id,supplier_id,booking_value,margin,payment_delay_days,is_late_payment
BK_01432,2025-09-27,CLI_037,SUP_003,55325.06,0.1427,12,0
BK_01433,2025-09-27,CLI_005,SUP_016,147562.72,0.1686,6,0
BK_01434,2025-09-28,CLI_007,SUP_014,115133.17,0.0928,13,0
BK_01435,2025-09-28,CLI_025,SUP_018,130061.93,0.1206,16,1
BK_01436,2025-09-28,CLI_045,SUP_016,55338.18,0.1727,9,0
BK_01437,2025-09-28,CLI_034,SUP_015,32523.1,0.1162,20,1
BK_01438,2025-09-28,CLI_028,SUP_012,130747.86,0.1727,10,0
BK_01439,2025-09-29,CLI_016,SUP_016,177910.95,0.1489,23,1
BK_01440,2025-09-29,CLI_046,SUP_016,147626.45,0.0897,13,0
BK_01441,2025-09-29,CLI_006,SUP_015,61750.44,0.1166,8,0
BK_01442,2025-09-29,CLI_019,SUP_002,87929.04,0.1381,10,0
BK_01443,2025-09-29,CLI_044,SUP_020,123181.52,0.1388,3,0
BK_01444,2025-09-29,CLI_006,SUP_013,29523.61,0.199,8,0
BK_01445,2025-09-29,CLI_042,SUP_001,76053.62,0.172,8,0
BK_01446,2025-09-29,CLI_035,SUP_006,117414.63,0.098,3,0
BK_01447,2025-09-30,CLI_024,SUP_014,36588.56,0.1226,7,0
BK_01448,2025-09-30,CLI_017,SUP_010,42164.36,0.1119,6,0
BK_01449,2025-09-30,CLI_023,SUP_009,75992.98,0.1908,2,0
BK_01450,2025-09-30,CLI_029,SUP_014,149653.62,0.1675,3,0
BK_01451,2025-09-30,CLI_026,SUP_018,106687.92,0.128,20,1
BK_01452,2025-09-30,CLI_049,SUP_019,16178.29,0.14,15,0
BK_01453,2025-09-30,CLI_006,SUP_017,24524.09,0.1085,12,0
BK_01454,2025-10-01,CLI_042,SUP_013,87090.14,0.1799,19,1
BK_01455,2025-10-01,CLI_012,SUP_017,30622.87,0.0991,6,0
BK_01456,2025-10-01,CLI_023,SUP_011,90627.95,0.1349,7,0
BK_01457,2025-10-01,CLI_048,SUP_002,85430.46,0.1109,20,1
BK_01458,2025-10-01,CLI_003,SUP_012,141537.01,0.1231,4,0
BK_01459,2025-10-01,CLI_020,SUP_003,141127.15,0.1343,17,1
BK_01460,2025-10-02,CLI_008,SUP_014,92127.25,0.1426,23,1
BK_01461,2025-10-02,CLI_037,SUP_002,86553.65,0.0962,1,0
BK_01462,2025-10-02,CLI_033,SUP_016,211196.02,0.0843,11,0
BK_01463,2025-10-02,CLI_009,SUP_011,107218.3,0.188,11,0
BK_01464,2025-10-02,CLI_011,SUP_016,30703.26,0.1264,12,0
BK_01465,2025-10-02,CLI_046,SUP_005,72099.52,0.0919,3,0
BK_01466,2025-10-03,CLI_037,SUP_012,61224.83,0.1801,23,1
BK_01467,2025-10-03,CLI_023,SUP_007,153293.68,0.1371,1,0
BK_01468,2025-10-03,CLI_020,SUP_009,92837.54,0.1942,18,1
BK_01469,2025-10-03,CLI_034,SUP_017,103520.6,0.1553,16,1
BK_01470,2025-10-03,CLI_018,SUP_005,27079.78,0.173,8,0
BK_01471,2025-10-03,CLI_008,SUP_014,38026.87,0.1931,23,1
BK_01472,2025-10-04,CLI_005,SUP_003,62595.58,0.1251,7,0
BK_01473,2025-10-04,CLI_028,SUP_006,88855.15,0.1583,19,1
BK_01474,2025-10-04,CLI_024,SUP_005,126694.85,0.1185,1,0
BK_01475,2025-10-05,CLI_035,SUP_004,107106.58,0.1261,0,0
BK_01476,2025-10-05,CLI_026,SUP_006,147464.11,0.1024,16,1
BK_01477,2025-10-05,CLI_009,SUP_015,144270.48,0.1199,12,0
BK_01478,2025-10-05,CLI_013,SUP_007,17662.4,0.1531,4,0
BK_01479,2025-10-05,CLI_048,SUP_012,87773.99,0.1623,13,0
BK_01480,2025-10-05,CLI_048,SUP_011,133213.06,0.1079,13,0
BK_01481,2025-10-05,CLI_006,SUP_005,60053.27,0.0853,10,0
BK_01482,2025-10-05,CLI_002,SUP_009,79788.32,0.1068,12,0
BK_01483,2025-10-06,CLI_012,SUP_018,81997.66,0.1892,6,0
BK_01484,2025-10-06,CLI_038,SUP_005,172878.36,0.118,12,0
BK_01485,2025-10-07,CLI_032,SUP_020,93521.57,0.1704,28,1
BK_01486,2025-10-07,CLI_011,SUP_010,41483.72,0.179,23,1
BK_01487,2025-10-07,CLI_024,SUP_019,114434.72,0.1092,0,0
BK_01488,2025-10-07,CLI_045,SUP_011,137855.61,0.195,13,0
BK_01489,2025-10-07,CLI_032,SUP_018,224566.66,0.0841,20,1
BK_01490,2025-10-08,CLI_030,SUP_005,121643.44,0.1641,5,0
BK_01491,2025-10-08,CLI_035,SUP_004,73572.85,0.0803,0,0
BK_01492,2025-10-08,CLI_026,SUP_012,12678.16,0.0956,24,1
BK_01493,2025-10-09,CLI_046,SUP_013,60574.42,0.0853,18,1
BK_01494,2025-10-09,CLI_050,SUP_018,101803.4,0.0818,9,0
BK_01495,2025-10-09,CLI_050,SUP_011,36915.32,0.1659,18,1
BK_01496,2025-10-09,CLI_026,SUP_005,15658.84,0.1014,21,1
BK_01497,2025-10-09,CLI_032,SUP_017,171845.23,0.1093,25,1
BK_01498,2025-10-09,CLI_004,SUP_007,27182.11,0.1709,6,0
BK_01499,2025-10-09,CLI_031,SUP_001,130181.5,0.1014,9,0
BK_01500,2025-10-09,CLI_017,SUP_010,25809.87,0.1193,0,0
BK_01501,2025-10-10,CLI_038,SUP_014,21783.13,0.1095,0,0
BK_01502,2025-10-10,CLI_015,SUP_009,50475.28,0.1469,19,1
BK_01503,2025-10-10,CLI_017,SUP_020,61433.55,0.137,12,0
BK_01504,2025-10-10,CLI_006,SUP_018,21352.26,0.087,13,0
BK_01505,2025-10-11,CLI_037,SUP_003,89816.07,0.0838,13,0
BK_01506,2025-10-11,CLI_026,SUP_010,83008.9,0.1652,28,1
BK_01507,2025-10-11,CLI_042,SUP_017,77818.18,0.1003,11,0
BK_01508,2025-10-12,CLI_044,SUP_018,140802.43,0.1135,18,1
BK_01509,2025-10-12,CLI_046,SUP_005,119886.66,0.1502,9,0
BK_01510,2025-10-12,CLI_013,SUP_012,89372.76,0.1352,9,0
BK_01511,2025-10-13,CLI_050,SUP_013,219427.83,0.1249,10,0
BK_01512,2025-10-13,CLI_020,SUP_018,147492.33,0.1205,24,1
BK_01513,2025-10-13,CLI_016,SUP_003,199450.27,0.1138,18,1
BK_01514,2025-10-14,CLI_021,SUP_016,129790.49,0.1808,11,0
BK_01515,2025-10-15,CLI_018,SUP_016,140606.78,0.1836,19,1
BK_01516,2025-10-15,CLI_049,SUP_018,25954.79,0.1213,11,0
BK_01517,2025-10-15,CLI_020,SUP_016,30950.82,0.0867,23,1
BK_01518,2025-10-15,CLI_030,SUP_016,171611.78,0.1417,5,0
BK_01519,2025-10-15,CLI_025,SUP_015,66946.81,0.1243,8,0
BK_01520,2025-10-15,CLI_033,SUP_018,205788.34,0.1779,10,0
BK_01521,2025-10-15,CLI_019,SUP_020,146948.63,0.0827,15,0
BK_01522,2025-10-16,CLI_017,SUP_002,41605.42,0.1425,16,1
BK_01523,2025-10-16,CLI_023,SUP_016,57969.59,0.1785,7,0
BK_01524,2025-10-16,CLI_046,SUP_020,128353.65,0.1539,1,0
BK_01525,2025-10-16,CLI_003,SUP_003,139084.93,0.0906,4,0
BK_01526,2025-10-16,CLI_007,SUP_001,189577.67,0.1562,6,0
BK_01527,2025-10-17,CLI_017,SUP_002,59035.1,0.1181,0,0
BK_01528,2025-10-17,CLI_043,SUP_001,201638.65,0.1611,21,1
BK_01529,2025-10-17,CLI_011,SUP_006,166823.96,0.1964,17,1
BK_01530,2025-10-17,CLI_049,SUP_016,74848.92,0.117,10,0
BK_01531,2025-10-17,CLI_026,SUP_011,97531.52,0.167,11,0
BK_01532,2025-10-17,CLI_011,SUP_005,199075.99,0.1071,15,0
BK_01533,2025-10-18,CLI_025,SUP_012,129970.54,0.1003,17,1
BK_01534,2025-10-18,CLI_006,SUP_016,80435.5,0.1781,0,0
BK_01535,2025-10-18,CLI_029,SUP_005,24889.76,0.1993,22,1
BK_01536,2025-10-18,CLI_012,SUP_006,106509.41,0.1244,5,0
BK_01537,2025-10-18,CLI_001,SUP_001,90077.79,0.1464,24,1
BK_01538,2025-10-18,CLI_033,SUP_014,129702.06,0.1496,11,0
BK_01539,2025-10-19,CLI_003,SUP_002,88723.18,0.1849,6,0
BK_01540,2025-10-19,CLI_050,SUP_015,62939.16,0.1139,9,0
BK_01541,2025-10-19,CLI_008,SUP_017,36610.69,0.0861,21,1
BK_01542,2025-10-19,CLI_040,SUP_005,116141.7,0.1467,0,0
BK_01543,2025-10-20,CLI_010,SUP_005,134645.46,0.1473,4,0
BK_01544,2025-10-20,CLI_028,SUP_009,110014.96,0.1527,18,1
BK_01545,2025-10-20,CLI_015,SUP_004,185675.23,0.1146,25,1
BK_01546,2025-10-20,CLI_046,SUP_009,77376.32,0.1313,1,0
BK_01547,2025-10-20,CLI_010,SUP_012,99452.65,0.1392,2,0
BK_01548,2025-10-20,CLI_003,SUP_005,73614.45,0.0899,16,1
BK_01549,2025-10-20,CLI_029,SUP_001,71328.32,0.1135,11,0
BK_01550,2025-10-21,CLI_006,SUP_002,162026.87,0.1054,5,0
BK_01551,2025-10-21,CLI_033,SUP_014,192262.16,0.181,9,0
BK_01552,2025-10-21,CLI_017,SUP_003,96418.55,0.1588,8,0
BK_01553,2025-10-21,CLI_048,SUP_010,48527.11,0.0861,15,0
BK_01554,2025-10-21,CLI_043,SUP_006,60627.3,0.1053,16,1
BK_01555,2025-10-21,CLI_009,SUP_007,20452.09,0.1124,21,1
BK_01556,2025-10-22,CLI_049,SUP_014,16026.57,0.1442,9,0
BK_01557,2025-10-22,CLI_016,SUP_017,109459.45,0.1081,24,1
BK_01558,2025-10-22,CLI_001,SUP_020,61375.62,0.1106,13,0
BK_01559,2025-10-22,CLI_031,SUP_010,65907.26,0.1649,15,0
BK_01560,2025-10-23,CLI_033,SUP_008,84913.53,0.0892,3,0
BK_01561,2025-10-23,CLI_002,SUP_014,136534.64,0.18,10,0
BK_01562,2025-10-23,CLI_026,SUP_006,44332.99,0.1329,20,1
BK_01563,2025-10-24,CLI_020,SUP_020,134766.37,0.0953,27,1
BK_01564,2025-10-24,CLI_024,SUP_005,71833.59,0.1512,3,0
BK_01565,2025-10-24,CLI_039,SUP_001,90312.23,0.1622,18,1
BK_01566,2025-10-24,CLI_016,SUP_016,164317.71,0.1784,21,1
BK_01567,2025-10-24,CLI_022,SUP_004,53186.1,0.0985,1,0
BK_01568,2025-10-24,CLI_047,SUP_004,56517.72,0.0915,23,1
BK_01569,2025-10-24,CLI_041,SUP_014,52621.69,0.1086,13,0
BK_01570,2025-10-24,CLI_003,SUP_008,143156.62,0.148,9,0
BK_01571,2025-10-24,CLI_038,SUP_003,149999.91,0.1985,2,0
BK_01572,2025-10-25,CLI_007,SUP_011,201210.68,0.1016,12,0
BK_01573,2025-10-25,CLI_033,SUP_018,68148.07,0.1642,19,1
BK_01574,2025-10-25,CLI_027,SUP_020,69461.12,0.1343,2,0
BK_01575,2025-10-26,CLI_019,SUP_010,100115.8,0.118,11,0
BK_01576,2025-10-26,CLI_035,SUP_013,74538.41,0.1099,0,0
BK_01577,2025-10-26,CLI_050,SUP_011,215334.34,0.1648,14,0
BK_01578,2025-10-26,CLI_042,SUP_019,39658.43,0.1557,22,1
BK_01579,2025-10-26,CLI_010,SUP_019,24305.35,0.1082,0,0
BK_01580,2025-10-27,CLI_046,SUP_010,144781.5,0.0987,3,0
BK_01581,2025-10-27,CLI_021,SUP_019,109065.8,0.1132,5,0
BK_01582,2025-10-27,CLI_017,SUP_012,12778.96,0.0877,9,0
BK_01583,2025-10-27,CLI_021,SUP_019,106605.88,0.1024,2,0
BK_01584,2025-10-27,CLI_031,SUP_004,122993.94,0.1186,12,0
BK_01585,2025-10-27,CLI_050,SUP_011,24095.84,0.0944,17,1
BK_01586,2025-10-27,CLI_049,SUP_014,117346.33,0.1765,7,0
BK_01587,2025-10-28,CLI_014,SUP_006,77768.12,0.1883,16,1
BK_01588,2025-10-28,CLI_022,SUP_015,173916.97,0.1057,11,0
BK_01589,2025-10-28,CLI_032,SUP_015,210558.71,0.0949,24,1
BK_01590,2025-10-28,CLI_024,SUP_003,54161.32,0.0819,7,0
BK_01591,2025-10-28,CLI_007,SUP_017,163704.12,0.1219,11,0
BK_01592,2025-10-28,CLI_021,SUP_005,142169.54,0.1333,8,0
BK_01593,2025-10-28,CLI_044,SUP_008,91303.8,0.1361,16,1
BK_01594,2025-10-28,CLI_010,SUP_019,15237.39,0.156,0,0
BK_01595,2025-10-28,CLI_029,SUP_019,106145.18,0.0897,16,1
BK_01596,2025-10-28,CLI_041,SUP_008,207821.08,0.1691,7,0
BK_01597,2025-10-29,CLI_022,SUP_016,216168.2,0.085,15,0
BK_01598,2025-10-30,CLI_034,SUP_005,83376.25,0.1758,25,1
BK_01599,2025-10-30,CLI_003,SUP_016,107751.17,0.1236,9,0
BK_01600,2025-10-30,CLI_018,SUP_013,115255.24,0.1162,15,0
BK_01601,2025-10-31,CLI_035,SUP_010,45133.7,0.1406,0,0
BK_01602,2025-11-01,CLI_035,SUP_011,49486.1,0.0945,2,0
BK_01603,2025-11-01,CLI_046,SUP_015,57692.77,0.1503,9,0
BK_01604,2025-11-01,CLI_030,SUP_001,206873.04,0.1573,6,0
BK_01605,2025-11-01,CLI_039,SUP_017,67484.66,0.1176,8,0
BK_01606,2025-11-01,CLI_040,SUP_011,49036.02,0.1478,0,0
BK_01607,2025-11-01,CLI_037,SUP_007,80574.07,0.1624,6,0
BK_01608,2025-11-01,CLI_033,SUP_018,17171.61,0.1898,6,0
BK_01609,2025-11-01,CLI_013,SUP_004,99534.3,0.1272,1,0
BK_01610,2025-11-01,CLI_031,SUP_017,11186.7,0.187,2,0
BK_01611,2025-11-02,CLI_016,SUP_010,138275.72,0.1109,11,0
BK_01612,2025-11-02,CLI_001,SUP_019,41473.03,0.0951,20,1
BK_01613,2025-11-02,CLI_046,SUP_002,91371.5,0.1364,3,0
BK_01614,2025-11-02,CLI_026,SUP_020,36127.18,0.1011,21,1
BK_01615,2025-11-03,CLI_008,SUP_003,48667.48,0.1181,18,1
BK_01616,2025-11-03,CLI_046,SUP_020,43368.4,0.1339,7,0
BK_01617,2025-11-03,CLI_049,SUP_006,123299.15,0.1329,5,0
BK_01618,2025-11-03,CLI_032,SUP_005,204518.6,0.1674,15,0
BK_01619,2025-11-04,CLI_024,SUP_010,147103.51,0.1883,2,0
BK_01620,2025-11-04,CLI_009,SUP_011,72818.39,0.1523,14,0
BK_01621,2025-11-04,CLI_030,SUP_017,97940.55,0.0851,8,0
BK_01622,2025-11-04,CLI_049,SUP_007,44190.26,0.1573,7,0
BK_01623,2025-11-04,CLI_005,SUP_009,141446.1,0.0978,7,0
BK_01624,2025-11-04,CLI_006,SUP_002,33220.24,0.1584,1,0
BK_01625,2025-11-04,CLI_001,SUP_010,117085.05,0.1984,13,0
BK_01626,2025-11-04,CLI_021,SUP_013,48686.85,0.176,3,0
BK_01627,2025-11-04,CLI_037,SUP_018,114719.33,0.0919,6,0
BK_01628,2025-11-05,CLI_047,SUP_018,90324.61,0.0875,23,1
BK_01629,2025-11-05,CLI_050,SUP_002,213839.19,0.1789,8,0
BK_01630,2025-11-05,CLI_016,SUP_016,184471.79,0.122,21,1
BK_01631,2025-11-05,CLI_030,SUP_011,220206.31,0.1714,9,0
BK_01632,2025-11-05,CLI_049,SUP_009,137521.61,0.12,8,0
BK_01633,2025-11-05,CLI_035,SUP_010,23488.22,0.1397,0,0
BK_01634,2025-11-06,CLI_030,SUP_013,17605.72,0.0824,5,0
BK_01635,2025-11-06,CLI_001,SUP_015,108354.83,0.1896,22,1
BK_01636,2025-11-06,CLI_039,SUP_014,123511.9,0.141,7,0
BK_01637,2025-11-06,CLI_011,SUP_001,110348.38,0.1505,15,0
BK_01638,2025-11-06,CLI_028,SUP_016,32867.96,0.1957,25,1
BK_01639,2025-11-06,CLI_036,SUP_014,107262.92,0.0893,16,1
BK_01640,2025-11-06,CLI_020,SUP_001,208313.96,0.1535,14,0
BK_01641,2025-11-06,CLI_026,SUP_012,23847.22,0.1331,18,1
BK_01642,2025-11-06,CLI_013,SUP_016,28485.14,0.1314,9,0
BK_01643,2025-11-07,CLI_038,SUP_017,28151.2,0.1303,4,0
BK_01644,2025-11-07,CLI_036,SUP_016,56983.78,0.1364,18,1
BK_01645,2025-11-07,CLI_043,SUP_018,67448.43,0.1,30,1
BK_01646,2025-11-08,CLI_004,SUP_008,54442.54,0.1692,13,0
BK_01647,2025-11-08,CLI_001,SUP_020,117592.91,0.1255,8,0
BK_01648,2025-11-08,CLI_045,SUP_012,177958.67,0.1523,7,0
BK_01649,2025-11-08,CLI_011,SUP_014,92590.7,0.1668,15,0
BK_01650,2025-11-09,CLI_029,SUP_010,11835.25,0.1415,22,1
BK_01651,2025-11-09,CLI_027,SUP_009,113505.41,0.1864,4,0
BK_01652,2025-11-09,CLI_032,SUP_017,24853.03,0.1364,24,1
BK_01653,2025-11-09,CLI_043,SUP_012,140070.53,0.1315,18,1
BK_01654,2025-11-09,CLI_041,SUP_008,175657.47,0.1015,13,0
BK_01655,2025-11-09,CLI_022,SUP_020,70309.11,0.117,16,1
BK_01656,2025-11-09,CLI_040,SUP_006,69955.14,0.1165,0,0
BK_01657,2025-11-10,CLI_037,SUP_012,95485.45,0.1785,10,0
BK_01658,2025-11-10,CLI_022,SUP_015,97627.96,0.1915,1,0
BK_01659,2025-11-10,CLI_048,SUP_008,18689.89,0.1023,17,1
BK_01660,2025-11-10,CLI_037,SUP_003,98953.75,0.1546,11,0
BK_01661,2025-11-10,CLI_033,SUP_002,44943.62,0.1612,3,0
BK_01662,2025-11-10,CLI_050,SUP_003,80735.09,0.1345,16,1
BK_01663,2025-11-10,CLI_004,SUP_019,69904.5,0.1165,16,1
BK_01664,2025-11-10,CLI_029,SUP_007,25346.49,0.174,16,1
BK_01665,2025-11-11,CLI_025,SUP_002,39647.84,0.1646,16,1
BK_01666,2025-11-11,CLI_009,SUP_012,73056.0,0.1017,15,0
BK_01667,2025-11-11,CLI_035,SUP_009,22532.0,0.1239,2,0
BK_01668,2025-11-11,CLI_018,SUP_003,24227.81,0.1754,3,0
BK_01669,2025-11-11,CLI_048,SUP_006,89897.23,0.1703,8,0
BK_01670,2025-11-11,CLI_030,SUP_010,166251.29,0.0995,0,0
BK_01671,2025-11-12,CLI_003,SUP_008,149965.59,0.1014,6,0
BK_01672,2025-11-12,CLI_046,SUP_001,72677.66,0.1429,16,1
BK_01673,2025-11-12,CLI_044,SUP_005,43215.27,0.1633,13,0
BK_01674,2025-11-13,CLI_014,SUP_019,67850.15,0.103,15,0
BK_01675,2025-11-13,CLI_010,SUP_002,97010.92,0.1295,2,0
BK_01676,2025-11-13,CLI_046,SUP_017,18630.7,0.1235,0,0
BK_01677,2025-11-13,CLI_027,SUP_006,198483.45,0.13,12,0
BK_01678,2025-11-13,CLI_046,SUP_003,80658.45,0.1086,20,1
BK_01679,2025-11-14,CLI_035,SUP_019,37651.91,0.0817,0,0
BK_01680,2025-11-14,CLI_030,SUP_017,117441.21,0.1665,12,0
BK_01681,2025-11-14,CLI_031,SUP_008,63173.14,0.0951,10,0
BK_01682,2025-11-14,CLI_008,SUP_008,26039.91,0.1176,20,1
BK_01683,2025-11-14,CLI_026,SUP_003,23754.13,0.1942,21,1
BK_01684,2025-11-15,CLI_028,SUP_019,37251.32,0.175,17,1
BK_01685,2025-11-15,CLI_028,SUP_008,75416.59,0.0832,20,1
BK_01686,2025-11-15,CLI_041,SUP_018,181258.5,0.1757,13,0
BK_01687,2025-11-17,CLI_028,SUP_009,64035.55,0.164,17,1
BK_01688,2025-11-17,CLI_024,SUP_016,76936.13,0.0948,0,0
BK_01689,2025-11-17,CLI_026,SUP_010,27639.21,0.1972,29,1
BK_01690,2025-11-17,CLI_027,SUP_011,193164.68,0.0809,7,0
BK_01691,2025-11-17,CLI_008,SUP_002,35082.08,0.1951,20,1
BK_01692,2025-11-18,CLI_026,SUP_020,78465.36,0.1834,22,1
BK_01693,2025-11-18,CLI_048,SUP_004,65903.96,0.1418,14,0
BK_01694,2025-11-19,CLI_020,SUP_009,111462.62,0.1865,24,1
BK_01695,2025-11-19,CLI_033,SUP_017,223907.74,0.086,11,0
BK_01696,2025-11-19,CLI_008,SUP_005,147615.91,0.1307,26,1
BK_01697,2025-11-19,CLI_026,SUP_019,79749.44,0.1479,20,1
BK_01698,2025-11-19,CLI_037,SUP_010,144602.07,0.1429,11,0
BK_01699,2025-11-19,CLI_049,SUP_018,24073.35,0.1614,9,0
BK_01700,2025-11-20,CLI_017,SUP_016,36062.34,0.1037,0,0
BK_01701,2025-11-20,CLI_003,SUP_020,74496.14,0.1874,8,0
BK_01702,2025-11-20,CLI_022,SUP_009,46609.46,0.0916,12,0
BK_01703,2025-11-20,CLI_012,SUP_006,80023.28,0.0812,2,0
BK_01704,2025-11-20,CLI_023,SUP_004,125383.92,0.1322,1,0
BK_01705,2025-11-21,CLI_038,SUP_006,105435.81,0.1719,5,0
BK_01706,2025-11-21,CLI_048,SUP_002,73406.43,0.1471,16,1
BK_01707,2025-11-21,CLI_032,SUP_012,187982.69,0.0818,24,1
BK_01708,2025-11-21,CLI_031,SUP_010,35230.9,0.1275,17,1
BK_01709,2025-11-21,CLI_050,SUP_010,178768.26,0.1385,21,1
BK_01710,2025-11-21,CLI_023,SUP_005,89901.83,0.1094,3,0
BK_01711,2025-11-22,CLI_042,SUP_008,94298.14,0.0884,10,0
BK_01712,2025-11-22,CLI_006,SUP_014,34517.48,0.1742,4,0
BK_01713,2025-11-22,CLI_040,SUP_013,33358.45,0.1437,0,0
BK_01714,2025-11-22,CLI_023,SUP_001,56052.1,0.1619,0,0
BK_01715,2025-11-22,CLI_036,SUP_006,97754.15,0.1661,12,0
BK_01716,2025-11-22,CLI_050,SUP_012,122241.79,0.1684,19,1
BK_01717,2025-11-23,CLI_016,SUP_003,55321.07,0.1615,16,1
BK_01718,2025-11-23,CLI_042,SUP_002,58200.3,0.105,11,0
BK_01719,2025-11-23,CLI_034,SUP_015,135439.19,0.0901,26,1
BK_01720,2025-11-23,CLI_037,SUP_001,70136.32,0.1423,13,0
BK_01721,2025-11-24,CLI_005,SUP_001,46092.33,0.1129,0,0
BK_01722,2025-11-24,CLI_004,SUP_020,109479.77,0.1491,7,0
BK_01723,2025-11-24,CLI_042,SUP_017,47640.84,0.1876,11,0
BK_01724,2025-11-24,CLI_019,SUP_010,138363.26,0.188,7,0
BK_01725,2025-11-24,CLI_010,SUP_017,50342.33,0.1961,0,0
BK_01726,2025-11-25,CLI_020,SUP_009,63407.51,0.1613,19,1
BK_01727,2025-11-25,CLI_044,SUP_006,134959.41,0.1436,7,0
BK_01728,2025-11-25,CLI_019,SUP_012,148733.6,0.1585,9,0
BK_01729,2025-11-25,CLI_011,SUP_002,178709.27,0.1895,14,0
BK_01730,2025-11-26,CLI_021,SUP_009,25539.59,0.1138,8,0
BK_01731,2025-11-26,CLI_026,SUP_003,46213.92,0.0998,11,0
BK_01732,2025-11-26,CLI_017,SUP_004,72022.71,0.1883,5,0
BK_01733,2025-11-26,CLI_017,SUP_005,123828.83,0.1887,6,0
BK_01734,2025-11-26,CLI_050,SUP_010,115716.11,0.1544,12,0
BK_01735,2025-11-26,CLI_019,SUP_016,82775.58,0.1685,13,0
BK_01736,2025-11-27,CLI_014,SUP_002,162494.05,0.1081,19,1
BK_01737,2025-11-27,CLI_005,SUP_005,201470.95,0.1935,7,0
BK_01738,2025-11-27,CLI_022,SUP_015,190885.6,0.1402,4,0
BK_01739,2025-11-27,CLI_032,SUP_011,163928.86,0.1837,21,1
BK_01740,2025-11-27,CLI_024,SUP_015,94780.42,0.1678,1,0
BK_01741,2025-11-28,CLI_009,SUP_017,79319.16,0.1535,20,1
BK_01742,2025-11-28,CLI_042,SUP_006,68265.16,0.1392,9,0
BK_01743,2025-11-28,CLI_015,SUP_002,56665.74,0.1974,12,0
BK_01744,2025-11-28,CLI_029,SUP_017,37408.33,0.0933,15,0
BK_01745,2025-11-28,CLI_047,SUP_017,42207.8,0.175,29,1
BK_01746,2025-11-28,CLI_005,SUP_001,87039.55,0.1385,0,0
BK_01747,2025-11-28,CLI_024,SUP_010,106569.0,0.103,0,0
BK_01748,2025-11-28,CLI_035,SUP_002,59128.54,0.1054,0,0
BK_01749,2025-11-28,CLI_045,SUP_019,126178.38,0.175,4,0
BK_01750,2025-11-29,CLI_029,SUP_016,57121.8,0.1095,12,0
BK_01751,2025-11-29,CLI_028,SUP_002,49541.61,0.1429,23,1
BK_01752,2025-11-29,CLI_015,SUP_010,42935.06,0.083,23,1
BK_01753,2025-11-29,CLI_038,SUP_004,65551.42,0.1141,7,0
BK_01754,2025-11-29,CLI_045,SUP_010,68692.39,0.0863,4,0
BK_01755,2025-11-29,CLI_045,SUP_016,178392.13,0.1512,0,0
BK_01756,2025-11-30,CLI_029,SUP_017,14648.84,0.0837,14,0
BK_01757,2025-11-30,CLI_043,SUP_005,46495.01,0.1608,26,1
BK_01758,2025-11-30,CLI_027,SUP_004,79861.19,0.1433,10,0
BK_01759,2025-11-30,CLI_048,SUP_010,104085.25,0.1509,15,0
BK_01760,2025-11-30,CLI_046,SUP_019,22597.64,0.1141,7,0
BK_01761,2025-11-30,CLI_025,SUP_014,28957.65,0.1135,18,1
BK_01762,2025-11-30,CLI_001,SUP_019,128267.66,0.1339,18,1
BK_01763,2025-12-01,CLI_025,SUP_003,64538.59,0.0824,6,0
BK_01764,2025-12-01,CLI_032,SUP_003,20183.95,0.1504,24,1
BK_01765,2025-12-01,CLI_005,SUP_019,89616.6,0.1555,2,0
BK_01766,2025-12-01,CLI_007,SUP_016,131219.96,0.1613,0,0
BK_01767,2025-12-01,CLI_017,SUP_008,121549.21,0.0975,3,0
BK_01768,2025-12-01,CLI_014,SUP_006,214813.42,0.1642,20,1
BK_01769,2025-12-02,CLI_005,SUP_009,35816.56,0.1381,7,0
BK_01770,2025-12-02,CLI_006,SUP_014,117042.63,0.0843,7,0
BK_01771,2025-12-02,CLI_045,SUP_013,170390.04,0.1346,2,0
BK_01772,2025-12-02,CLI_017,SUP_002,17282.75,0.1759,3,0
BK_01773,2025-12-02,CLI_008,SUP_014,42586.66,0.1436,22,1
BK_01774,2025-12-02,CLI_042,SUP_007,62058.05,0.095,28,1
BK_01775,2025-12-02,CLI_022,SUP_006,158590.97,0.1283,17,1
BK_01776,2025-12-02,CLI_035,SUP_016,57185.48,0.0942,0,0
BK_01777,2025-12-02,CLI_024,SUP_014,23647.89,0.1888,3,0
BK_01778,2025-12-03,CLI_011,SUP_009,35776.92,0.1702,17,1
BK_01779,2025-12-03,CLI_035,SUP_020,52146.28,0.1978,0,0
BK_01780,2025-12-03,CLI_022,SUP_005,193673.62,0.1423,8,0
BK_01781,2025-12-03,CLI_036,SUP_013,103831.7,0.1733,19,1
BK_01782,2025-12-03,CLI_003,SUP_002,65029.93,0.1926,8,0
BK_01783,2025-12-04,CLI_048,SUP_005,111970.17,0.1385,13,0
BK_01784,2025-12-04,CLI_015,SUP_018,66921.21,0.1316,21,1
BK_01785,2025-12-04,CLI_042,SUP_008,105758.01,0.0879,10,0
BK_01786,2025-12-04,CLI_038,SUP_011,62903.44,0.0939,0,0
BK_01787,2025-12-04,CLI_016,SUP_003,60134.02,0.1677,13,0
BK_01788,2025-12-04,CLI_044,SUP_017,113083.7,0.1699,14,0
BK_01789,2025-12-04,CLI_035,SUP_010,20161.9,0.1405,0,0
