transaction_id,date,type,category,amount,client_id
TX_01570,2025-09-04,Inflow,Booking Revenue,26790.78,CLI_013
TX_01571,2025-09-04,Inflow,Booking Revenue,212741.88,CLI_038
TX_01572,2025-09-04,Inflow,Booking Revenue,85942.59,CLI_022
TX_01573,2025-09-04,Inflow,Booking Revenue,72921.09,CLI_014
TX_01574,2025-09-04,Outflow,Operations,14352.61,
TX_01575,2025-09-05,Inflow,Booking Revenue,18130.04,CLI_023
TX_01576,2025-09-05,Outflow,Operations,5463.6,
TX_01577,2025-09-06,Inflow,Booking Revenue,170059.85,CLI_041
TX_01578,2025-09-06,Inflow,Booking Revenue,140424.14,CLI_028
TX_01579,2025-09-06,Inflow,Booking Revenue,71441.01,CLI_024
TX_01580,2025-09-06,Inflow,Booking Revenue,137533.47,CLI_039
TX_01581,2025-09-06,Inflow,Booking Revenue,117010.45,CLI_004
TX_01582,2025-09-06,Inflow,Booking Revenue,113685.74,CLI_046
TX_01583,2025-09-06,Inflow,Booking Revenue,119947.94,CLI_017
TX_01584,2025-09-06,Inflow,Booking Revenue,53081.62,CLI_039
TX_01585,2025-09-06,Outflow,Operations,7282.36,
TX_01586,2025-09-07,Inflow,Booking Revenue,113493.76,CLI_006
TX_01587,2025-09-07,Inflow,Booking Revenue,23047.09,CLI_030
TX_01588,2025-09-07,Inflow,Booking Revenue,153179.5,CLI_003
TX_01589,2025-09-07,Inflow,Booking Revenue,145964.88,CLI_041
TX_01590,2025-09-07,Inflow,Booking Revenue,57505.75,CLI_035
TX_01591,2025-09-07,Inflow,Booking Revenue,42224.84,CLI_011
TX_01592,2025-09-07,Outflow,Operations,10641.12,
TX_01593,2025-09-08,Inflow,Booking Revenue,48701.76,CLI_028
TX_01594,2025-09-08,Inflow,Booking Revenue,114626.59,CLI_023
TX_01595,2025-09-08,Inflow,Booking Revenue,137794.25,CLI_013
TX_01596,2025-09-08,Inflow,Booking Revenue,67572.92,CLI_017
TX_01597,2025-09-08,Inflow,Booking Revenue,67195.89,CLI_005
TX_01598,2025-09-08,Inflow,Booking Revenue,92321.3,CLI_037
TX_01599,2025-09-08,Outflow,Operations,13600.27,
TX_01600,2025-09-09,Inflow,Booking Revenue,125999.75,CLI_011
TX_01601,2025-09-09,Inflow,Booking Revenue,50372.84,CLI_039
TX_01602,2025-09-09,Inflow,Booking Revenue,40585.8,CLI_028
TX_01603,2025-09-09,Inflow,Booking Revenue,114477.75,CLI_014
TX_01604,2025-09-09,Outflow,Operations,6833.18,
TX_01605,2025-09-10,Inflow,Booking Revenue,74960.2,CLI_019
TX_01606,2025-09-10,Inflow,Booking Revenue,141234.48,CLI_001
TX_01607,2025-09-10,Inflow,Booking Revenue,164060.23,CLI_047
TX_01608,2025-09-10,Inflow,Booking Revenue,89568.19,CLI_012
TX_01609,2025-09-10,Outflow,Operations,18596.67,
TX_01610,2025-09-11,Inflow,Booking Revenue,35966.05,CLI_040
TX_01611,2025-09-11,Inflow,Booking Revenue,74571.2,CLI_015
TX_01612,2025-09-11,Inflow,Booking Revenue,162556.4,CLI_018
TX_01613,2025-09-11,Outflow,Operations,6477.76,
TX_01614,2025-09-12,Inflow,Booking Revenue,81742.44,CLI_020
TX_01615,2025-09-12,Inflow,Booking Revenue,29602.2,CLI_026
TX_01616,2025-09-12,Outflow,Operations,7941.73,
TX_01617,2025-09-13,Inflow,Booking Revenue,49562.53,CLI_043
TX_01618,2025-09-13,Inflow,Booking Revenue,223778.87,CLI_045
TX_01619,2025-09-13,Inflow,Booking Revenue,46324.21,CLI_003
TX_01620,2025-09-13,Inflow,Booking Revenue,169960.81,CLI_031
TX_01621,2025-09-13,Inflow,Booking Revenue,101330.98,CLI_050
TX_01622,2025-09-13,Inflow,Booking Revenue,49822.64,CLI_019
TX_01623,2025-09-13,Inflow,Booking Revenue,48215.83,CLI_040
TX_01624,2025-09-13,Outflow,Operations,16299.75,
TX_01625,2025-09-14,Inflow,Booking Revenue,243418.03,CLI_033
TX_01626,2025-09-14,Inflow,Booking Revenue,154688.15,CLI_010
TX_01627,2025-09-14,Inflow,Booking Revenue,40716.25,CLI_013
TX_01628,2025-09-14,Inflow,Booking Revenue,144889.02,CLI_005
TX_01629,2025-09-14,Outflow,Operations,10609.76,
TX_01630,2025-09-15,Inflow,Booking Revenue,106747.49,CLI_036
TX_01631,2025-09-15,Inflow,Booking Revenue,197032.17,CLI_043
TX_01632,2025-09-15,Inflow,Booking Revenue,171734.56,CLI_014
TX_01633,2025-09-15,Outflow,Operations,5415.66,
TX_01634,2025-09-16,Inflow,Booking Revenue,19263.77,CLI_031
TX_01635,2025-09-16,Inflow,Booking Revenue,136351.98,CLI_003
TX_01636,2025-09-16,Inflow,Booking Revenue,41350.35,CLI_022
TX_01637,2025-09-16,Inflow,Booking Revenue,76614.04,CLI_010
TX_01638,2025-09-16,Inflow,Booking Revenue,233661.13,CLI_020
TX_01639,2025-09-16,Inflow,Booking Revenue,164832.76,CLI_048
TX_01640,2025-09-16,Inflow,Booking Revenue,155536.47,CLI_002
TX_01641,2025-09-16,Inflow,Booking Revenue,54459.75,CLI_010
TX_01642,2025-09-16,Outflow,Operations,6115.39,
TX_01643,2025-09-17,Inflow,Booking Revenue,172789.07,CLI_006
TX_01644,2025-09-17,Inflow,Booking Revenue,23649.64,CLI_028
TX_01645,2025-09-17,Inflow,Booking Revenue,150793.98,CLI_038
TX_01646,2025-09-17,Inflow,Booking Revenue,35023.15,CLI_030
TX_01647,2025-09-17,Inflow,Booking Revenue,153654.71,CLI_042
TX_01648,2025-09-17,Outflow,Operations,6976.96,
TX_01649,2025-09-18,Inflow,Booking Revenue,122889.81,CLI_001
TX_01650,2025-09-18,Inflow,Booking Revenue,116183.35,CLI_005
TX_01651,2025-09-18,Inflow,Booking Revenue,95707.08,CLI_002
TX_01652,2025-09-18,Inflow,Booking Revenue,20391.65,CLI_005
TX_01653,2025-09-18,Outflow,Operations,5055.47,
TX_01654,2025-09-19,Inflow,Booking Revenue,128539.4,CLI_041
TX_01655,2025-09-19,Inflow,Booking Revenue,139423.01,CLI_031
TX_01656,2025-09-19,Inflow,Booking Revenue,220322.22,CLI_014
TX_01657,2025-09-19,Inflow,Booking Revenue,22496.36,CLI_032
TX_01658,2025-09-19,Outflow,Operations,12495.77,
TX_01659,2025-09-20,Inflow,Booking Revenue,180258.42,CLI_041
TX_01660,2025-09-20,Inflow,Booking Revenue,53265.31,CLI_050
TX_01661,2025-09-20,Inflow,Booking Revenue,60189.66,CLI_048
TX_01662,2025-09-20,Inflow,Booking Revenue,118228.58,CLI_021
TX_01663,2025-09-20,Inflow,Booking Revenue,60301.56,CLI_048
TX_01664,2025-09-20,Outflow,Operations,16672.92,
TX_01665,2025-09-21,Inflow,Booking Revenue,181767.27,CLI_015
TX_01666,2025-09-21,Inflow,Booking Revenue,32203.55,CLI_050
TX_01667,2025-09-21,Inflow,Booking Revenue,214832.02,CLI_041
TX_01668,2025-09-21,Inflow,Booking Revenue,208049.87,CLI_045
TX_01669,2025-09-21,Inflow,Booking Revenue,107609.64,CLI_037
TX_01670,2025-09-21,Inflow,Booking Revenue,156164.93,CLI_039
TX_01671,2025-09-21,Inflow,Booking Revenue,126745.23,CLI_015
TX_01672,2025-09-21,Outflow,Operations,10432.35,
TX_01673,2025-09-22,Inflow,Booking Revenue,48951.14,CLI_012
TX_01674,2025-09-22,Inflow,Booking Revenue,17022.76,CLI_023
TX_01675,2025-09-22,Inflow,Booking Revenue,28395.29,CLI_047
TX_01676,2025-09-22,Outflow,Operations,14863.03,
TX_01677,2025-09-23,Inflow,Booking Revenue,121338.15,CLI_038
TX_01678,2025-09-23,Inflow,Booking Revenue,121215.52,CLI_033
TX_01679,2025-09-23,Outflow,Operations,7825.33,
TX_01680,2025-09-24,Inflow,Booking Revenue,85210.6,CLI_018
TX_01681,2025-09-24,Inflow,Booking Revenue,39245.66,CLI_023
TX_01682,2025-09-24,Inflow,Booking Revenue,141143.19,CLI_037
TX_01683,2025-09-24,Inflow,Booking Revenue,134472.97,CLI_050
TX_01684,2025-09-24,Inflow,Booking Revenue,48360.21,CLI_008
TX_01685,2025-09-24,Inflow,Booking Revenue,23160.68,CLI_049
TX_01686,2025-09-24,Outflow,Operations,19541.19,
TX_01687,2025-09-25,Inflow,Booking Revenue,109025.95,CLI_002
TX_01688,2025-09-25,Inflow,Booking Revenue,150168.72,CLI_005
TX_01689,2025-09-25,Inflow,Booking Revenue,215306.61,CLI_006
TX_01690,2025-09-25,Inflow,Booking Revenue,141755.14,CLI_013
TX_01691,2025-09-25,Inflow,Booking Revenue,28068.23,CLI_017
TX_01692,2025-09-25,Inflow,Booking Revenue,142334.54,CLI_027
TX_01693,2025-09-25,Outflow,Operations,16899.53,
TX_01694,2025-09-26,Inflow,Booking Revenue,168096.6,CLI_007
TX_01695,2025-09-26,Inflow,Booking Revenue,151660.96,CLI_036
TX_01696,2025-09-26,Inflow,Booking Revenue,26475.36,CLI_015
TX_01697,2025-09-26,Inflow,Booking Revenue,89391.51,CLI_036
TX_01698,2025-09-26,Inflow,Booking Revenue,80410.48,CLI_042
TX_01699,2025-09-26,Outflow,Operations,10772.32,
TX_01700,2025-09-27,Inflow,Booking Revenue,142834.44,CLI_035
TX_01701,2025-09-27,Inflow,Booking Revenue,63222.04,CLI_037
TX_01702,2025-09-27,Inflow,Booking Revenue,172437.39,CLI_005
TX_01703,2025-09-27,Outflow,Operations,14440.27,
TX_01704,2025-09-28,Inflow,Booking Revenue,125813.56,CLI_007
TX_01705,2025-09-28,Inflow,Booking Revenue,145742.54,CLI_025
TX_01706,2025-09-28,Inflow,Booking Revenue,64894.87,CLI_045
TX_01707,2025-09-28,Inflow,Booking Revenue,36300.73,CLI_034
TX_01708,2025-09-28,Inflow,Booking Revenue,153328.22,CLI_028
TX_01709,2025-09-28,Outflow,Operations,10729.15,
TX_01710,2025-09-29,Inflow,Booking Revenue,204400.3,CLI_016
TX_01711,2025-09-29,Inflow,Booking Revenue,160872.59,CLI_046
TX_01712,2025-09-29,Inflow,Booking Revenue,68948.27,CLI_006
TX_01713,2025-09-29,Inflow,Booking Revenue,100075.71,CLI_019
TX_01714,2025-09-29,Inflow,Booking Revenue,140278.66,CLI_044
TX_01715,2025-09-29,Inflow,Booking Revenue,35397.74,CLI_006
TX_01716,2025-09-29,Inflow,Booking Revenue,89132.26,CLI_042
TX_01717,2025-09-29,Inflow,Booking Revenue,128920.23,CLI_035
TX_01718,2025-09-29,Outflow,Operations,11700.0,
TX_01719,2025-09-30,Inflow,Booking Revenue,41073.5,CLI_024
TX_01720,2025-09-30,Inflow,Booking Revenue,46881.04,CLI_017
TX_01721,2025-09-30,Inflow,Booking Revenue,90495.86,CLI_023
TX_01722,2025-09-30,Inflow,Booking Revenue,174726.73,CLI_029
TX_01723,2025-09-30,Inflow,Booking Revenue,120342.81,CLI_026
TX_01724,2025-09-30,Inflow,Booking Revenue,18443.92,CLI_049
TX_01725,2025-09-30,Inflow,Booking Revenue,27183.9,CLI_006
TX_01726,2025-09-30,Outflow,Operations,6926.46,
TX_01727,2025-10-01,Inflow,Booking Revenue,102753.53,CLI_042
TX_01728,2025-10-01,Inflow,Booking Revenue,33656.28,CLI_012
TX_01729,2025-10-01,Inflow,Booking Revenue,102857.09,CLI_023
TX_01730,2025-10-01,Inflow,Booking Revenue,94905.54,CLI_048
TX_01731,2025-10-01,Inflow,Booking Revenue,158960.89,CLI_003
TX_01732,2025-10-01,Inflow,Booking Revenue,160086.07,CLI_020
TX_01733,2025-10-01,Outflow,Operations,9873.17,
TX_01734,2025-10-02,Inflow,Booking Revenue,105263.78,CLI_008
TX_01735,2025-10-02,Inflow,Booking Revenue,94881.62,CLI_037
TX_01736,2025-10-02,Inflow,Booking Revenue,228996.76,CLI_033
TX_01737,2025-10-02,Inflow,Booking Revenue,127375.1,CLI_009
TX_01738,2025-10-02,Inflow,Booking Revenue,34584.15,CLI_011
TX_01739,2025-10-02,Inflow,Booking Revenue,78725.06,CLI_046
TX_01740,2025-10-02,Outflow,Operations,11812.93,
TX_01741,2025-10-03,Inflow,Booking Revenue,72249.27,CLI_037
TX_01742,2025-10-03,Inflow,Booking Revenue,174315.83,CLI_023
TX_01743,2025-10-03,Inflow,Booking Revenue,110869.68,CLI_020
TX_01744,2025-10-03,Inflow,Booking Revenue,119599.32,CLI_034
TX_01745,2025-10-03,Inflow,Booking Revenue,31764.05,CLI_018
TX_01746,2025-10-03,Inflow,Booking Revenue,45371.6,CLI_008
TX_01747,2025-10-03,Outflow,Operations,5191.26,
TX_01748,2025-10-04,Inflow,Booking Revenue,70426.93,CLI_005
TX_01749,2025-10-04,Inflow,Booking Revenue,102918.26,CLI_028
TX_01750,2025-10-04,Inflow,Booking Revenue,141703.73,CLI_024
TX_01751,2025-10-04,Outflow,Operations,13703.82,
TX_01752,2025-10-05,Inflow,Booking Revenue,120610.99,CLI_035
TX_01753,2025-10-05,Inflow,Booking Revenue,162570.21,CLI_026
TX_01754,2025-10-05,Inflow,Booking Revenue,161568.84,CLI_009
TX_01755,2025-10-05,Inflow,Booking Revenue,20367.02,CLI_013
TX_01756,2025-10-05,Inflow,Booking Revenue,102018.38,CLI_048
TX_01757,2025-10-05,Inflow,Booking Revenue,147589.97,CLI_048
TX_01758,2025-10-05,Inflow,Booking Revenue,65174.09,CLI_006
TX_01759,2025-10-05,Inflow,Booking Revenue,88307.18,CLI_002
TX_01760,2025-10-05,Outflow,Operations,10591.94,
TX_01761,2025-10-06,Inflow,Booking Revenue,97509.65,CLI_012
TX_01762,2025-10-06,Inflow,Booking Revenue,193279.38,CLI_038
TX_01763,2025-10-06,Outflow,Operations,12836.97,
TX_01764,2025-10-07,Inflow,Booking Revenue,109455.96,CLI_032
TX_01765,2025-10-07,Inflow,Booking Revenue,48907.51,CLI_011
TX_01766,2025-10-07,Inflow,Booking Revenue,126934.77,CLI_024
TX_01767,2025-10-07,Inflow,Booking Revenue,164735.06,CLI_045
TX_01768,2025-10-07,Inflow,Booking Revenue,243461.54,CLI_032
TX_01769,2025-10-07,Outflow,Operations,10350.85,
TX_01770,2025-10-08,Inflow,Booking Revenue,141599.92,CLI_030
TX_01771,2025-10-08,Inflow,Booking Revenue,79482.99,CLI_035
TX_01772,2025-10-08,Inflow,Booking Revenue,13890.19,CLI_026
TX_01773,2025-10-08,Outflow,Operations,18372.98,
TX_01774,2025-10-09,Inflow,Booking Revenue,65740.1,CLI_046
TX_01775,2025-10-09,Inflow,Booking Revenue,110127.68,CLI_050
TX_01776,2025-10-09,Inflow,Booking Revenue,43041.14,CLI_050
TX_01777,2025-10-09,Inflow,Booking Revenue,17246.73,CLI_026
TX_01778,2025-10-09,Inflow,Booking Revenue,190627.12,CLI_032
TX_01779,2025-10-09,Inflow,Booking Revenue,31828.19,CLI_004
TX_01780,2025-10-09,Inflow,Booking Revenue,143380.61,CLI_031
TX_01781,2025-10-09,Inflow,Booking Revenue,28887.85,CLI_017
TX_01782,2025-10-09,Outflow,Operations,8621.85,
TX_01783,2025-10-10,Inflow,Booking Revenue,24167.48,CLI_038
TX_01784,2025-10-10,Inflow,Booking Revenue,57891.79,CLI_015
TX_01785,2025-10-10,Inflow,Booking Revenue,69850.58,CLI_017
TX_01786,2025-10-10,Inflow,Booking Revenue,23210.92,CLI_006
TX_01787,2025-10-10,Outflow,Operations,5846.46,
TX_01788,2025-10-11,Inflow,Booking Revenue,97342.25,CLI_037
TX_01789,2025-10-11,Inflow,Booking Revenue,96720.92,CLI_026
TX_01790,2025-10-11,Inflow,Booking Revenue,85622.72,CLI_042
TX_01791,2025-10-11,Outflow,Operations,19519.39,
TX_01792,2025-10-12,Inflow,Booking Revenue,156789.2,CLI_044
TX_01793,2025-10-12,Inflow,Booking Revenue,137891.67,CLI_046
TX_01794,2025-10-12,Inflow,Booking Revenue,101459.85,CLI_013
TX_01795,2025-10-12,Outflow,Operations,19591.4,
TX_01796,2025-10-13,Inflow,Booking Revenue,246827.43,CLI_050
TX_01797,2025-10-13,Inflow,Booking Revenue,165261.06,CLI_020
TX_01798,2025-10-13,Inflow,Booking Revenue,222142.87,CLI_016
TX_01799,2025-10-13,Outflow,Operations,5142.98,
TX_01800,2025-10-14,Inflow,Booking Revenue,153262.52,CLI_021
TX_01801,2025-10-14,Outflow,Operations,8154.15,
TX_01802,2025-10-15,Inflow,Booking Revenue,166418.88,CLI_018
TX_01803,2025-10-15,Inflow,Booking Revenue,29103.41,CLI_049
TX_01804,2025-10-15,Inflow,Booking Revenue,33633.91,CLI_020
TX_01805,2025-10-15,Inflow,Booking Revenue,195937.15,CLI_030
TX_01806,2025-10-15,Inflow,Booking Revenue,75267.83,CLI_025
TX_01807,2025-10-15,Inflow,Booking Revenue,242404.11,CLI_033
TX_01808,2025-10-15,Inflow,Booking Revenue,159103.15,CLI_019
TX_01809,2025-10-15,Outflow,Operations,7185.19,
TX_01810,2025-10-16,Inflow,Booking Revenue,47533.85,CLI_017
TX_01811,2025-10-16,Inflow,Booking Revenue,68316.19,CLI_023
TX_01812,2025-10-16,Inflow,Booking Revenue,148107.72,CLI_046
TX_01813,2025-10-16,Inflow,Booking Revenue,151682.6,CLI_003
TX_01814,2025-10-16,Inflow,Booking Revenue,219194.73,CLI_007
TX_01815,2025-10-16,Outflow,Operations,12620.02,
TX_01816,2025-10-17,Inflow,Booking Revenue,66009.85,CLI_017
TX_01817,2025-10-17,Inflow,Booking Revenue,234116.61,CLI_043
TX_01818,2025-10-17,Inflow,Booking Revenue,199585.11,CLI_011
TX_01819,2025-10-17,Inflow,Booking Revenue,83608.57,CLI_049
TX_01820,2025-10-17,Inflow,Booking Revenue,113822.3,CLI_026
TX_01821,2025-10-17,Inflow,Booking Revenue,220404.53,CLI_011
TX_01822,2025-10-17,Outflow,Operations,10759.88,
TX_01823,2025-10-18,Inflow,Booking Revenue,143009.96,CLI_025
TX_01824,2025-10-18,Inflow,Booking Revenue,94759.47,CLI_006
TX_01825,2025-10-18,Inflow,Booking Revenue,29849.57,CLI_029
TX_01826,2025-10-18,Inflow,Booking Revenue,119762.08,CLI_012
TX_01827,2025-10-18,Inflow,Booking Revenue,103265.24,CLI_001
TX_01828,2025-10-18,Inflow,Booking Revenue,149106.36,CLI_033
TX_01829,2025-10-18,Outflow,Operations,7544.77,
TX_01830,2025-10-19,Inflow,Booking Revenue,105131.43,CLI_003
TX_01831,2025-10-19,Inflow,Booking Revenue,70108.49,CLI_050
TX_01832,2025-10-19,Inflow,Booking Revenue,39761.22,CLI_008
TX_01833,2025-10-19,Inflow,Booking Revenue,133177.61,CLI_040
TX_01834,2025-10-19,Outflow,Operations,6764.29,
TX_01835,2025-10-20,Inflow,Booking Revenue,154473.94,CLI_010
TX_01836,2025-10-20,Inflow,Booking Revenue,126809.11,CLI_028
TX_01837,2025-10-20,Inflow,Booking Revenue,206950.19,CLI_015
TX_01838,2025-10-20,Inflow,Booking Revenue,87537.27,CLI_046
TX_01839,2025-10-20,Inflow,Booking Revenue,113295.58,CLI_010
TX_01840,2025-10-20,Inflow,Booking Revenue,80234.61,CLI_003
TX_01841,2025-10-20,Inflow,Booking Revenue,79426.6,CLI_029
TX_01842,2025-10-20,Outflow,Operations,6584.69,
TX_01843,2025-10-21,Inflow,Booking Revenue,179104.39,CLI_006
TX_01844,2025-10-21,Inflow,Booking Revenue,227056.39,CLI_033
TX_01845,2025-10-21,Inflow,Booking Revenue,111725.04,CLI_017
TX_01846,2025-10-21,Inflow,Booking Revenue,52707.33,CLI_048
TX_01847,2025-10-21,Inflow,Booking Revenue,67009.38,CLI_043
TX_01848,2025-10-21,Inflow,Booking Revenue,22750.99,CLI_009
TX_01849,2025-10-21,Outflow,Operations,15986.19,
TX_01850,2025-10-22,Inflow,Booking Revenue,18338.06,CLI_049
TX_01851,2025-10-22,Inflow,Booking Revenue,121294.39,CLI_016
TX_01852,2025-10-22,Inflow,Booking Revenue,68165.82,CLI_001
TX_01853,2025-10-22,Inflow,Booking Revenue,76775.09,CLI_031
TX_01854,2025-10-22,Outflow,Operations,16331.43,
TX_01855,2025-10-23,Inflow,Booking Revenue,92484.39,CLI_033
TX_01856,2025-10-23,Inflow,Booking Revenue,161114.79,CLI_002
TX_01857,2025-10-23,Inflow,Booking Revenue,50226.22,CLI_026
TX_01858,2025-10-23,Outflow,Operations,6478.13,
TX_01859,2025-10-24,Inflow,Booking Revenue,147615.18,CLI_020
TX_01860,2025-10-24,Inflow,Booking Revenue,82692.19,CLI_024
TX_01861,2025-10-24,Inflow,Booking Revenue,104957.25,CLI_039
TX_01862,2025-10-24,Inflow,Booking Revenue,193626.85,CLI_016
TX_01863,2025-10-24,Inflow,Booking Revenue,58426.95,CLI_022
TX_01864,2025-10-24,Inflow,Booking Revenue,61688.22,CLI_047
TX_01865,2025-10-24,Inflow,Booking Revenue,58337.72,CLI_041
TX_01866,2025-10-24,Inflow,Booking Revenue,164345.72,CLI_003
TX_01867,2025-10-24,Inflow,Booking Revenue,179771.54,CLI_038
TX_01868,2025-10-24,Outflow,Operations,8707.92,
TX_01869,2025-10-25,Inflow,Booking Revenue,221652.71,CLI_007
TX_01870,2025-10-25,Inflow,Booking Revenue,79340.42,CLI_033
TX_01871,2025-10-25,Inflow,Booking Revenue,78790.87,CLI_027
TX_01872,2025-10-25,Outflow,Operations,17000.82,
TX_01873,2025-10-26,Inflow,Booking Revenue,111933.42,CLI_019
TX_01874,2025-10-26,Inflow,Booking Revenue,82729.63,CLI_035
TX_01875,2025-10-26,Inflow,Booking Revenue,250825.54,CLI_050
TX_01876,2025-10-26,Inflow,Booking Revenue,45834.91,CLI_042
TX_01877,2025-10-26,Inflow,Booking Revenue,26934.0,CLI_010
TX_01878,2025-10-26,Outflow,Operations,8874.72,
TX_01879,2025-10-27,Inflow,Booking Revenue,159072.05,CLI_046
TX_01880,2025-10-27,Inflow,Booking Revenue,121412.95,CLI_021
TX_01881,2025-10-27,Inflow,Booking Revenue,13899.59,CLI_017
TX_01882,2025-10-27,Inflow,Booking Revenue,117521.2,CLI_021
TX_01883,2025-10-27,Inflow,Booking Revenue,137581.68,CLI_031
TX_01884,2025-10-27,Inflow,Booking Revenue,26370.34,CLI_050
TX_01885,2025-10-27,Inflow,Booking Revenue,138063.52,CLI_049
TX_01886,2025-10-27,Outflow,Operations,16007.45,
TX_01887,2025-10-28,Inflow,Booking Revenue,92414.12,CLI_014
TX_01888,2025-10-28,Inflow,Booking Revenue,192295.24,CLI_022
TX_01889,2025-10-28,Inflow,Booking Revenue,230536.06,CLI_032
TX_01890,2025-10-28,Inflow,Booking Revenue,58597.68,CLI_024
TX_01891,2025-10-28,Inflow,Booking Revenue,183654.16,CLI_007
TX_01892,2025-10-28,Inflow,Booking Revenue,161120.12,CLI_021
TX_01893,2025-10-28,Inflow,Booking Revenue,103728.02,CLI_044
TX_01894,2025-10-28,Inflow,Booking Revenue,17615.18,CLI_010
TX_01895,2025-10-28,Inflow,Booking Revenue,115664.94,CLI_029
TX_01896,2025-10-28,Inflow,Booking Revenue,242961.12,CLI_041
TX_01897,2025-10-28,Outflow,Operations,13145.42,
TX_01898,2025-10-29,Inflow,Booking Revenue,234540.26,CLI_022
TX_01899,2025-10-29,Outflow,Operations,7936.64,
TX_01900,2025-10-30,Inflow,Booking Revenue,98032.28,CLI_034
TX_01901,2025-10-30,Inflow,Booking Revenue,121065.98,CLI_003
TX_01902,2025-10-30,Inflow,Booking Revenue,128651.5,CLI_018
TX_01903,2025-10-30,Outflow,Operations,12041.28,
TX_01904,2025-10-31,Inflow,Booking Revenue,51479.31,CLI_035
TX_01905,2025-10-31,Outflow,Operations,5344.35,
TX_01906,2025-11-01,Inflow,Booking Revenue,54162.78,CLI_035
TX_01907,2025-11-01,Inflow,Booking Revenue,66364.73,CLI_046
TX_01908,2025-11-01,Inflow,Booking Revenue,239418.88,CLI_030
TX_01909,2025-11-01,Inflow,Booking Revenue,75421.87,CLI_039
TX_01910,2025-11-01,Inflow,Booking Revenue,56284.1,CLI_040
TX_01911,2025-11-01,Inflow,Booking Revenue,93660.38,CLI_037
TX_01912,2025-11-01,Inflow,Booking Revenue,20430.66,CLI_033
TX_01913,2025-11-01,Inflow,Booking Revenue,112192.6,CLI_013
TX_01914,2025-11-01,Inflow,Booking Revenue,13278.69,CLI_031
TX_01915,2025-11-01,Outflow,Operations,18664.24,
TX_01916,2025-11-02,Inflow,Booking Revenue,153613.35,CLI_016
TX_01917,2025-11-02,Inflow,Booking Revenue,45417.23,CLI_001
TX_01918,2025-11-02,Inflow,Booking Revenue,103836.97,CLI_046
TX_01919,2025-11-02,Inflow,Booking Revenue,39778.2,CLI_026
TX_01920,2025-11-02,Outflow,Operations,5006.56,
TX_01921,2025-11-03,Inflow,Booking Revenue,54414.89,CLI_008
TX_01922,2025-11-03,Inflow,Booking Revenue,49177.57,CLI_046
TX_01923,2025-11-03,Inflow,Booking Revenue,139690.0,CLI_049
TX_01924,2025-11-03,Inflow,Booking Revenue,238753.97,CLI_032
TX_01925,2025-11-03,Outflow,Operations,18046.71,
TX_01926,2025-11-04,Inflow,Booking Revenue,174799.73,CLI_024
TX_01927,2025-11-04,Inflow,Booking Revenue,83906.09,CLI_009
TX_01928,2025-11-04,Inflow,Booking Revenue,106276.52,CLI_030
TX_01929,2025-11-04,Inflow,Booking Revenue,51142.22,CLI_049
TX_01930,2025-11-04,Inflow,Booking Revenue,155280.57,CLI_005
TX_01931,2025-11-04,Inflow,Booking Revenue,38483.3,CLI_006
TX_01932,2025-11-04,Inflow,Booking Revenue,140319.78,CLI_001
TX_01933,2025-11-04,Inflow,Booking Revenue,57253.33,CLI_021
TX_01934,2025-11-04,Inflow,Booking Revenue,125264.44,CLI_037
TX_01935,2025-11-04,Outflow,Operations,14636.6,
TX_01936,2025-11-05,Inflow,Booking Revenue,98230.75,CLI_047
TX_01937,2025-11-05,Inflow,Booking Revenue,252101.71,CLI_050
TX_01938,2025-11-05,Inflow,Booking Revenue,206975.61,CLI_016
TX_01939,2025-11-05,Inflow,Booking Revenue,257956.69,CLI_030
TX_01940,2025-11-05,Inflow,Booking Revenue,154022.2,CLI_049
TX_01941,2025-11-05,Inflow,Booking Revenue,26768.96,CLI_035
TX_01942,2025-11-05,Outflow,Operations,7703.29,
TX_01943,2025-11-06,Inflow,Booking Revenue,19055.76,CLI_030
TX_01944,2025-11-06,Inflow,Booking Revenue,128901.75,CLI_001
TX_01945,2025-11-06,Inflow,Booking Revenue,140922.08,CLI_039
TX_01946,2025-11-06,Inflow,Booking Revenue,126952.65,CLI_011
TX_01947,2025-11-06,Inflow,Booking Revenue,39300.18,CLI_028
TX_01948,2025-11-06,Inflow,Booking Revenue,116841.3,CLI_036
TX_01949,2025-11-06,Inflow,Booking Revenue,240286.52,CLI_020
TX_01950,2025-11-06,Inflow,Booking Revenue,27020.98,CLI_026
TX_01951,2025-11-06,Inflow,Booking Revenue,32227.0,CLI_013
TX_01952,2025-11-06,Outflow,Operations,13613.99,
TX_01953,2025-11-07,Inflow,Booking Revenue,31818.91,CLI_038
TX_01954,2025-11-07,Inflow,Booking Revenue,64759.15,CLI_036
TX_01955,2025-11-07,Inflow,Booking Revenue,74192.21,CLI_043
TX_01956,2025-11-07,Outflow,Operations,8428.19,
TX_01957,2025-11-08,Inflow,Booking Revenue,63655.67,CLI_004
TX_01958,2025-11-08,Inflow,Booking Revenue,132356.38,CLI_001
TX_01959,2025-11-08,Inflow,Booking Revenue,205063.1,CLI_045
TX_01960,2025-11-08,Inflow,Booking Revenue,108035.55,CLI_011
TX_01961,2025-11-08,Outflow,Operations,16853.4,
TX_01962,2025-11-09,Inflow,Booking Revenue,13510.34,CLI_029
